# P=8000,vT,P=8100,vT,P=8200,vT,P=8300,vT,P=8400,vT,P=8500,vT,P=8600,vT,P=8700,vT,P=8800,vT,P=8900,vT,P=9000,vT,P=9100,vT,P=9200,vT,P=9300,vT,P=9400,vT,P=9500,vT,P=9600,vT,P=9700,vT,P=9800,vT,P=9900,vT,P=10000,vT,P=10100,vT,P=10200,vT,P=10300,vT,P=10400,vT,P=10500,vT,P=10600,vT,P=10700,vT,P=10800,vT,P=10900,vT,P=11000,vT,P=11100,vT,P=11200,vT,P=11300,vT,P=11400,vT,P=11500,vT,P=11600,vT,P=11700,vT,P=11800,vT,P=11900,vT,P=100,vT,
2.000000000000000096e-04,1.781737934777326560e-01,2.000000000000000096e-04,1.776809878020052247e-01,2.000000000000000096e-04,1.771945269018626590e-01,2.000000000000000096e-04,1.767142537668967006e-01,2.000000000000000096e-04,1.762400170811183331e-01,2.000000000000000096e-04,1.757716709522881282e-01,2.000000000000000096e-04,1.753090746570920566e-01,2.000000000000000096e-04,1.748520924010657229e-01,2.000000000000000096e-04,1.744005930922541692e-01,2.000000000000000096e-04,1.739544501276795718e-01,2.000000000000000096e-04,1.735135411917566872e-01,2.000000000000000096e-04,1.730777480523340850e-01,2.000000000000000096e-04,1.726469563487202097e-01,2.000000000000000096e-04,1.722210554633876733e-01,2.000000000000000096e-04,1.717999383716265760e-01,2.000000000000000096e-04,1.713835014883378915e-01,2.000000000000000096e-04,1.709716445228852966e-01,2.000000000000000096e-04,1.705642703415055084e-01,2.000000000000000096e-04,1.701612848368052322e-01,2.000000000000000096e-04,1.697625968039189470e-01,2.000000000000000096e-04,1.693681178229176909e-01,2.000000000000000096e-04,1.689777621470993085e-01,2.000000000000000096e-04,1.685914465968081088e-01,2.000000000000000096e-04,1.682090904584625235e-01,2.000000000000000096e-04,1.678306153884831231e-01,2.000000000000000096e-04,1.674559453218444072e-01,2.000000000000000096e-04,1.670850063849806943e-01,2.000000000000000096e-04,1.667177268128057221e-01,2.000000000000000096e-04,1.663540368696100058e-01,2.000000000000000096e-04,1.659938687736246254e-01,2.000000000000000096e-04,1.656371566250480765e-01,2.000000000000000096e-04,1.652838363373487496e-01,2.000000000000000096e-04,1.649338455716634622e-01,2.000000000000000096e-04,1.645871236741293653e-01,2.000000000000000096e-04,1.642436116159921022e-01,2.000000000000000096e-04,1.639032519363445850e-01,2.000000000000000096e-04,1.635659886873575553e-01,2.000000000000000096e-04,1.632317673818759751e-01,2.000000000000000096e-04,1.629005349461905006e-01,2.000000000000000096e-04,1.625722396813817083e-01,2.000000000000000096e-04,3.275419355770335939e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.048048048048048029e-04,1.843551569185353789e-01,2.048048048048048029e-04,1.838387936025615288e-01,2.048048048048048029e-04,1.833291097087529076e-01,2.048048048048048029e-04,1.828259395734831705e-01,2.048048048048048029e-04,1.823291235505615226e-01,2.048048048048048029e-04,1.818385077248694803e-01,2.048048048048048029e-04,1.813539436427806795e-01,2.048048048048048029e-04,1.808752880581967204e-01,2.048048048048048029e-04,1.804024026931288771e-01,2.048048048048048029e-04,1.799351540118399873e-01,2.048048048048048029e-04,1.794734130076365008e-01,2.048048048048048029e-04,1.790170549887374896e-01,2.048048048048048029e-04,1.785659593578969029e-01,2.048048048048048029e-04,1.781200094719566918e-01,2.048048048048048029e-04,1.776790924816049055e-01,2.048048048048048029e-04,1.772430991694310676e-01,2.048048048048048029e-04,1.768119237965066481e-01,2.048048048048048029e-04,1.763854639569596428e-01,2.048048048048048029e-04,1.759636204400488735e-01,2.048048048048048029e-04,1.755462970992786587e-01,2.048048048048048029e-04,1.751334007281309668e-01,2.048048048048048029e-04,1.747248409420122661e-01,2.048048048048048029e-04,1.743205300660531643e-01,2.048048048048048029e-04,1.739203830284133112e-01,2.048048048048048029e-04,1.735243172587691007e-01,2.048048048048048029e-04,1.731322525916912658e-01,2.048048048048048029e-04,1.727441111746263747e-01,2.048048048048048029e-04,1.723598173802279587e-01,2.048048048048048029e-04,1.719792977227881103e-01,2.048048048048048029e-04,1.716024807785461181e-01,2.048048048048048029e-04,1.712292971096573413e-01,2.048048048048048029e-04,1.708596791916258961e-01,2.048048048048048029e-04,1.704935613440105857e-01,2.048048048048048029e-04,1.701308796642318766e-01,2.048048048048048029e-04,1.697715719643135279e-01,2.048048048048048029e-04,1.694155777104040250e-01,2.048048048048048029e-04,1.690628379649335156e-01,2.048048048048048029e-04,1.687132953312710237e-01,2.048048048048048029e-04,1.683668939034469736e-01,2.048048048048048029e-04,1.680235792240271919e-01,2.048048048048048029e-04,3.438643316122150240e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.096096096096096233e-04,1.905415506415458482e-01,2.096096096096096233e-04,1.900013895462130398e-01,2.096096096096096233e-04,1.894682471929978740e-01,2.096096096096096233e-04,1.889419491269968276e-01,2.096096096096096233e-04,1.884223272393487636e-01,2.096096096096096233e-04,1.879092194648926961e-01,2.096096096096096233e-04,1.874024694975595096e-01,2.096096096096096233e-04,1.869019265222677251e-01,2.096096096096096233e-04,1.864074449621884455e-01,2.096096096096096233e-04,1.859188842403375619e-01,2.096096096096096233e-04,1.854361085545346011e-01,2.096096096096096233e-04,1.849589866529442184e-01,2.096096096096096233e-04,1.844873916052136853e-01,2.096096096096096233e-04,1.840212006495657582e-01,2.096096096096096233e-04,1.835602950224637098e-01,2.096096096096096233e-04,1.831045597877720699e-01,2.096096096096096233e-04,1.826538836749223016e-01,2.096096096096096233e-04,1.822081589255112877e-01,2.096096096096096233e-04,1.817672811478230344e-01,2.096096096096096233e-04,1.813311491787781005e-01,2.096096096096096233e-04,1.808996649528685496e-01,2.096096096096096233e-04,1.804727333776557918e-01,2.096096096096096233e-04,1.800502622154425691e-01,2.096096096096096233e-04,1.796321619707540451e-01,2.096096096096096233e-04,1.792183457832946525e-01,2.096096096096096233e-04,1.788087293260589294e-01,2.096096096096096233e-04,1.784032307083058821e-01,2.096096096096096233e-04,1.780017703831191511e-01,2.096096096096096233e-04,1.776042710592971585e-01,2.096096096096096233e-04,1.772106576173327619e-01,2.096096096096096233e-04,1.768208570292561788e-01,2.096096096096096233e-04,1.764347982821303229e-01,2.096096096096096233e-04,1.760524123050027923e-01,2.096096096096096233e-04,1.756736318991267143e-01,2.096096096096096233e-04,1.752983916712788082e-01,2.096096096096096233e-04,1.749266279700094351e-01,2.096096096096096233e-04,1.745582788246756722e-01,2.096096096096096233e-04,1.741932838871068923e-01,2.096096096096096233e-04,1.738315843782204939e-01,2.096096096096096233e-04,1.734731230423479931e-01,2.096096096096096233e-04,3.604469597636494882e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.144144144144144166e-04,1.967309434244247091e-01,2.144144144144144166e-04,1.961667589957844515e-01,2.144144144144144166e-04,1.956099370742418464e-01,2.144144144144144166e-04,1.950602942816140606e-01,2.144144144144144166e-04,1.945176539197307486e-01,2.144144144144144166e-04,1.939818456518357936e-01,2.144144144144144166e-04,1.934527052026918659e-01,2.144144144144144166e-04,1.929300740760933608e-01,2.144144144144144166e-04,1.924137992885836534e-01,2.144144144144144166e-04,1.919037331182859019e-01,2.144144144144144166e-04,1.913997328678250509e-01,2.144144144144144166e-04,1.909016606293937046e-01,2.144144144144144166e-04,1.904093830473229110e-01,2.144144144144144166e-04,1.899227711524244522e-01,2.144144144144144166e-04,1.894417001813678836e-01,2.144144144144144166e-04,1.889660493968008115e-01,2.144144144144144166e-04,1.884957019169540560e-01,2.144144144144144166e-04,1.880305445541386733e-01,2.144144144144144166e-04,1.875704676615836675e-01,2.144144144144144166e-04,1.871153649881049652e-01,2.144144144144144166e-04,1.866651335401313949e-01,2.144144144144144166e-04,1.862196734506445517e-01,2.144144144144144166e-04,1.857788878546234035e-01,2.144144144144144166e-04,1.853426827706104729e-01,2.144144144144144166e-04,1.849109669880398543e-01,2.144144144144144166e-04,1.844836519600023539e-01,2.144144144144144166e-04,1.840606517011252885e-01,2.144144144144144166e-04,1.836418826902894152e-01,2.144144144144144166e-04,1.832272637779014668e-01,2.144144144144144166e-04,1.828167160974755179e-01,2.144144144144144166e-04,1.824101629812818481e-01,2.144144144144144166e-04,1.820075298798452257e-01,2.144144144144144166e-04,1.816087442850786438e-01,2.144144144144144166e-04,1.812137356568626900e-01,2.144144144144144166e-04,1.808224353528848360e-01,2.144144144144144166e-04,1.804347765615688104e-01,2.144144144144144166e-04,1.800506942379274389e-01,2.144144144144144166e-04,1.796701250421949558e-01,2.144144144144144166e-04,1.792930072832804866e-01,2.144144144144144166e-04,1.789192808694625991e-01,2.144144144144144166e-04,3.772808619848229128e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.192192192192192371e-04,2.029214516315855643e-01,2.192192192192192371e-04,2.023330321934156406e-01,2.192192192192192371e-04,2.017523232533395550e-01,2.192192192192192371e-04,2.011791323837271717e-01,2.192192192192192371e-04,2.006132741760748017e-01,2.192192192192192371e-04,2.000545699058833837e-01,2.192192192192192371e-04,1.995028472172279133e-01,2.192192192192192371e-04,1.989579398256503262e-01,2.192192192192192371e-04,1.984196872381146504e-01,2.192192192192192371e-04,1.978879344888658243e-01,2.192192192192192371e-04,1.973625318901208736e-01,2.192192192192192371e-04,1.968433347865198857e-01,2.192192192192192371e-04,1.963302033090516818e-01,2.192192192192192371e-04,1.958230021963623668e-01,2.192192192192192371e-04,1.953216006036602725e-01,2.192192192192192371e-04,1.948258719136520267e-01,2.192192192192192371e-04,1.943356935574570288e-01,2.192192192192192371e-04,1.938509468448688655e-01,2.192192192192192371e-04,1.933715168033950660e-01,2.192192192192192371e-04,1.928972920255281609e-01,2.192192192192192371e-04,1.924281645237563287e-01,2.192192192192192371e-04,1.919640295928441154e-01,2.192192192192192371e-04,1.915047856789523495e-01,2.192192192192192371e-04,1.910503342551955475e-01,2.192192192192192371e-04,1.906005797032608584e-01,2.192192192192192371e-04,1.901554292007369973e-01,2.192192192192192371e-04,1.897147926138293972e-01,2.192192192192192371e-04,1.892785823951531332e-01,2.192192192192192371e-04,1.888467134863202335e-01,2.192192192192192371e-04,1.884191032250559505e-01,2.192192192192192371e-04,1.879956712565900301e-01,2.192192192192192371e-04,1.875763394490941316e-01,2.192192192192192371e-04,1.871610318129438288e-01,2.192192192192192371e-04,1.867496744235997430e-01,2.192192192192192371e-04,1.863421953479159066e-01,2.192192192192192371e-04,1.859385245736943082e-01,2.192192192192192371e-04,1.855385939423187247e-01,2.192192192192192371e-04,1.851423370843010840e-01,2.192192192192192371e-04,1.847496893595194090e-01,2.192192192192192371e-04,1.843605878042124391e-01,2.192192192192192371e-04,3.943573435099169688e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.240240240240240304e-04,2.091113283892148400e-01,2.240240240240240304e-04,2.084984754700304477e-01,2.240240240240240304e-04,2.078936850559333638e-01,2.240240240240240304e-04,2.072967555492996883e-01,2.240240240240240304e-04,2.067074927156749564e-01,2.240240240240240304e-04,2.061257093318732969e-01,2.240240240240240304e-04,2.055512248547726739e-01,2.240240240240240304e-04,2.049838651093632003e-01,2.240240240240240304e-04,2.044234619947288001e-01,2.240240240240240304e-04,2.038698532067355629e-01,2.240240240240240304e-04,2.033228819763086004e-01,2.240240240240240304e-04,2.027823968131259313e-01,2.240240240240240304e-04,2.022482512508317898e-01,2.240240240240240304e-04,2.017203036550354600e-01,2.240240240240240304e-04,2.011984170215690426e-01,2.240240240240240304e-04,2.006824587781028402e-01,2.240240240240240304e-04,2.001723005962370849e-01,2.240240240240240304e-04,1.996678182134094814e-01,2.240240240240240304e-04,1.991688912640183495e-01,2.240240240240240304e-04,1.986754031191902137e-01,2.240240240240240304e-04,1.981872407346683962e-01,2.240240240240240304e-04,1.977042945063385015e-01,2.240240240240240304e-04,1.972264581329318811e-01,2.240240240240240304e-04,1.967536284854864426e-01,2.240240240240240304e-04,1.962857054831704251e-01,2.240240240240240304e-04,1.958225919751005184e-01,2.240240240240240304e-04,1.953641936278139868e-01,2.240240240240240304e-04,1.949104188180684483e-01,2.240240240240240304e-04,1.944611785306764873e-01,2.240240240240240304e-04,1.940163862610906342e-01,2.240240240240240304e-04,1.935759579224779203e-01,2.240240240240240304e-04,1.931398117570380657e-01,2.240240240240240304e-04,1.927078682513374275e-01,2.240240240240240304e-04,1.922800500554389114e-01,2.240240240240240304e-04,1.918562819056308932e-01,2.240240240240240304e-04,1.914364905505593906e-01,2.240240240240240304e-04,1.910206046805940083e-01,2.240240240240240304e-04,1.906085548602470259e-01,2.240240240240240304e-04,1.902002734651469795e-01,2.240240240240240304e-04,1.897956946252563615e-01,2.240240240240240304e-04,4.116679683018342195e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.288288288288288508e-04,2.152989536314011132e-01,2.288288288288288508e-04,2.146614813244829001e-01,2.288288288288288508e-04,2.140324273442863745e-01,2.288288288288288508e-04,2.134115808080574439e-01,2.288288288288288508e-04,2.127987385449777447e-01,2.288288288288288508e-04,2.121937047272403898e-01,2.288288288288288508e-04,2.115962905228389868e-01,2.288288288288288508e-04,2.110063137685589396e-01,2.288288288288288508e-04,2.104235986617788712e-01,2.288288288288288508e-04,2.098479754698021893e-01,2.288288288288288508e-04,2.092792802555381304e-01,2.288288288288288508e-04,2.087173546103099631e-01,2.288288288288288508e-04,2.081620453902825185e-01,2.288288288288288508e-04,2.076132045108934621e-01,2.288288288288288508e-04,2.070706887342924629e-01,2.288288288288288508e-04,2.065343594615034750e-01,2.288288288288288508e-04,2.060040825355722305e-01,2.288288288288288508e-04,2.054797280550012262e-01,2.288288288288288508e-04,2.049611701968462318e-01,2.288288288288288508e-04,2.044482870488754656e-01,2.288288288288288508e-04,2.039409604502372964e-01,2.288288288288288508e-04,2.034390758401375121e-01,2.288288288288288508e-04,2.029425221140371827e-01,2.288288288288288508e-04,2.024511914869312756e-01,2.288288288288288508e-04,2.019649793633005730e-01,2.288288288288288508e-04,2.014837842133416490e-01,2.288288288288288508e-04,2.010075074551231911e-01,2.288288288288288508e-04,2.005360533423271308e-01,2.288288288288288508e-04,2.000693288572623907e-01,2.288288288288288508e-04,1.996072436088608404e-01,2.288288288288288508e-04,1.991497097353736034e-01,2.288288288288288508e-04,1.986966418115161392e-01,2.288288288288288508e-04,1.982479567598192660e-01,2.288288288288288508e-04,1.978035737659603055e-01,2.288288288288288508e-04,1.973634141978612977e-01,2.288288288288288508e-04,1.969274015283560275e-01,2.288288288288288508e-04,1.964954612612396789e-01,2.288288288288288508e-04,1.960675208605262843e-01,2.288288288288288508e-04,1.956435096841022403e-01,2.288288288288288508e-04,1.952233589231021638e-01,2.288288288288288508e-04,4.292045540186769093e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.336336336336336441e-04,2.214828249406992078e-01,2.336336336336336441e-04,2.208205592957107055e-01,2.336336336336336441e-04,2.201670714206911961e-01,2.336336336336336441e-04,2.195221410378280225e-01,2.336336336336336441e-04,2.188855559345347368e-01,2.336336336336336441e-04,2.182571115772692638e-01,2.336336336336336441e-04,2.176366107480949552e-01,2.336336336336336441e-04,2.170238632024073522e-01,2.336336336336336441e-04,2.164186853463624660e-01,2.336336336336336441e-04,2.158208999326672872e-01,2.336336336336336441e-04,2.152303357734958456e-01,2.336336336336336441e-04,2.146468274622827244e-01,2.336336336336336441e-04,2.140702151013005594e-01,2.336336336336336441e-04,2.135003440822717813e-01,2.336336336336336441e-04,2.129370648628257923e-01,2.336336336336336441e-04,2.123802327490845465e-01,2.336336336336336441e-04,2.118297076897417419e-01,2.336336336336336441e-04,2.112853540809200847e-01,2.336336336336336441e-04,2.107470405811299741e-01,2.336336336336336441e-04,2.102146399357192608e-01,2.336336336336336441e-04,2.096880288102324630e-01,2.336336336336336441e-04,2.091670876321412575e-01,2.336336336336336441e-04,2.086517004404559450e-01,2.336336336336336441e-04,2.081417547427434067e-01,2.336336336336336441e-04,2.076371413791262832e-01,2.336336336336336441e-04,2.071377543928544784e-01,2.336336336336336441e-04,2.066434909070780090e-01,2.336336336336336441e-04,2.061542510074617918e-01,2.336336336336336441e-04,2.056699376303202931e-01,2.336336336336336441e-04,2.051904564559598743e-01,2.336336336336336441e-04,2.047157158069455585e-01,2.336336336336336441e-04,2.042456265510186331e-01,2.336336336336336441e-04,2.037801020084131776e-01,2.336336336336336441e-04,2.033190578633400081e-01,2.336336336336336441e-04,2.028624120794091101e-01,2.336336336336336441e-04,2.024100848187863622e-01,2.336336336336336441e-04,2.019619983648889006e-01,2.336336336336336441e-04,2.015180770484345241e-01,2.336336336336336441e-04,2.010782471777332603e-01,2.336336336336336441e-04,2.006424369741548197e-01,2.336336336336336441e-04,4.469591666064932078e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.384384384384384374e-04,2.276615491136689540e-01,2.384384384384384374e-04,2.269743275584318321e-01,2.384384384384384374e-04,2.262962466530003824e-01,2.384384384384384374e-04,2.256270766195857813e-01,2.384384384384384374e-04,2.249665961032505657e-01,2.384384384384384374e-04,2.243145917682394519e-01,2.384384384384384374e-04,2.236708579181033163e-01,2.384384384384384374e-04,2.230351961379632431e-01,2.384384384384384374e-04,2.224074149573757597e-01,2.384384384384384374e-04,2.217873295324112592e-01,2.384384384384384374e-04,2.211747613456370443e-01,2.384384384384384374e-04,2.205695379167779413e-01,2.384384384384384374e-04,2.199714925213787919e-01,2.384384384384384374e-04,2.193804639573564419e-01,2.384384384384384374e-04,2.187962963103166625e-01,2.384384384384384374e-04,2.182188387264438478e-01,2.384384384384384374e-04,2.176479451974001056e-01,2.384384384384384374e-04,2.170834743564900304e-01,2.384384384384384374e-04,2.165252892853895272e-01,2.384384384384384374e-04,2.159732573307837356e-01,2.384384384384384374e-04,2.154272499303277189e-01,2.384384384384384374e-04,2.148871424473463021e-01,2.384384384384384374e-04,2.143528140137758442e-01,2.384384384384384374e-04,2.138241473808450144e-01,2.384384384384384374e-04,2.133010287770472913e-01,2.384384384384384374e-04,2.127833477729880463e-01,2.384384384384384374e-04,2.122709971527017569e-01,2.384384384384384374e-04,2.117638727910845509e-01,2.384384384384384374e-04,2.112618735370850043e-01,2.384384384384384374e-04,2.107649011023406960e-01,2.384384384384384374e-04,2.102728599549610056e-01,2.384384384384384374e-04,2.097856572181611978e-01,2.384384384384384374e-04,2.093032025735046264e-01,2.384384384384384374e-04,2.088254081684848829e-01,2.384384384384384374e-04,2.083521885282338670e-01,2.384384384384384374e-04,2.078834604711238265e-01,2.384384384384384374e-04,2.074191430280702131e-01,2.384384384384384374e-04,2.069591573653333794e-01,2.384384384384384374e-04,2.065034267114018995e-01,2.384384384384384374e-04,2.060518762884932520e-01,2.384384384384384374e-04,4.649241146093406329e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.432432432432432578e-04,2.338338343884108772e-01,2.432432432432432578e-04,2.331215051794354454e-01,2.432432432432432578e-04,2.324186827593535676e-01,2.432432432432432578e-04,2.317251277503046547e-01,2.432432432432432578e-04,2.310406095590527287e-01,2.432432432432432578e-04,2.303649059556128198e-01,2.432432432432432578e-04,2.296978026767364789e-01,2.432432432432432578e-04,2.290390930525165458e-01,2.432432432432432578e-04,2.283885776545199753e-01,2.432432432432432578e-04,2.277460639639768414e-01,2.432432432432432578e-04,2.271113660586786542e-01,2.432432432432432578e-04,2.264843043123869193e-01,2.432432432432432578e-04,2.258647051045229170e-01,2.432432432432432578e-04,2.252524005724245437e-01,2.432432432432432578e-04,2.246472283653776492e-01,2.432432432432432578e-04,2.240490314076877820e-01,2.432432432432432578e-04,2.234576576742974274e-01,2.432432432432432578e-04,2.228729599781514858e-01,2.432432432432432578e-04,2.222947957685963982e-01,2.432432432432432578e-04,2.217230269401208320e-01,2.432432432432432578e-04,2.211575196508219487e-01,2.432432432432432578e-04,2.205981441500025342e-01,2.432432432432432578e-04,2.200447746143564254e-01,2.432432432432432578e-04,2.194972889922414683e-01,2.432432432432432578e-04,2.189555688555580582e-01,2.432432432432432578e-04,2.184194992587992212e-01,2.432432432432432578e-04,2.178889686048557650e-01,2.432432432432432578e-04,2.173638685172012697e-01,2.432432432432432578e-04,2.168440937180857730e-01,2.432432432432432578e-04,2.163295419124133256e-01,2.432432432432432578e-04,2.158201136769810347e-01,2.432432432432432578e-04,2.153157123547950746e-01,2.432432432432432578e-04,2.148162439541789204e-01,2.432432432432432578e-04,2.143216170524179232e-01,2.432432432432432578e-04,2.138317427037074725e-01,2.432432432432432578e-04,2.133465343511597168e-01,2.432432432432432578e-04,2.128659077426756641e-01,2.432432432432432578e-04,2.123897808504653928e-01,2.432432432432432578e-04,2.119180737944789672e-01,2.432432432432432578e-04,2.114507087698780929e-01,2.432432432432432578e-04,4.830919432734119834e-01,0.000000000000000000e+00,0.000000000000000000e+00
