# P=500,vT,P=600,vT,P=700,vT,P=800,vT,P=900,vT,P=100,vT,
5.720720720720721270e-04,2.033299491871383979e-01,5.720720720720721270e-04,1.943380365227763973e-01,5.720720720720721270e-04,1.869845657198398181e-01,5.720720720720721270e-04,1.807927011794973615e-01,5.720720720720721270e-04,1.754643168395912389e-01,5.720720720720721270e-04,2.994120437420345615e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.765765765765766071e-04,2.047929896264311100e-01,5.765765765765766071e-04,1.957171877185037157e-01,5.765765765765766071e-04,1.882956730521577471e-01,5.765765765765766071e-04,1.820469474731657988e-01,5.765765765765766071e-04,1.766699773571948073e-01,5.765765765765766071e-04,3.017973432282768931e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.810810810810810873e-04,2.062515781186447239e-01,5.810810810810810873e-04,1.970919591134269733e-01,5.810810810810810873e-04,1.896024686211126853e-01,5.810810810810810873e-04,1.832969459071260576e-01,5.810810810810810873e-04,1.778714500233437301e-01,5.810810810810810873e-04,3.041779709317050107e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.855855855855855675e-04,2.077057293040986408e-01,5.855855855855855675e-04,1.984623673585874937e-01,5.855855855855855675e-04,1.909049706252047007e-01,5.855855855855855675e-04,1.845427159064022826e-01,5.855855855855855675e-04,1.790687552568951124e-01,5.855855855855855675e-04,3.065539160867503110e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.900900900900900477e-04,2.091554580596593771e-01,5.900900900900900477e-04,1.998284292833789610e-01,5.900900900900900477e-04,1.922031973939624383e-01,5.900900900900900477e-04,1.857842769875546751e-01,5.900900900900900477e-04,1.802619135346330559e-01,5.900900900900900477e-04,3.089251687501859966e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.945945945945946363e-04,2.106007794849430181e-01,5.945945945945946363e-04,2.011901618832063476e-01,5.945945945945946363e-04,1.934971673768267897e-01,5.945945945945946363e-04,1.870216487486148771e-01,5.945945945945946363e-04,1.814509453821236962e-01,5.945945945945946363e-04,3.112917197747782083e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.990990990990991165e-04,2.120417088890840795e-01,5.990990990990991165e-04,2.025475823076742510e-01,5.990990990990991165e-04,1.947868991325315824e-01,5.990990990990991165e-04,1.882548508594910353e-01,5.990990990990991165e-04,1.826358713650133581e-01,5.990990990990991165e-04,3.136535607837763195e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.036036036036035966e-04,2.134782617780502101e-01,6.036036036036035966e-04,2.039007078492840463e-01,6.036036036036035966e-04,1.960724113189609152e-01,6.036036036036035966e-04,1.894839030528205348e-01,6.036036036036035966e-04,1.838167120807505939e-01,6.036036036036035966e-04,3.160106841462292371e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.081081081081081852e-04,2.149104538424765065e-01,6.081081081081081852e-04,2.052495559326154018e-01,6.081081081081081852e-04,1.973537226834618796e-01,6.081081081081081852e-04,1.907088251152517511e-01,6.081081081081081852e-04,1.849934881507108442e-01,6.081081081081081852e-04,3.183630829530800233e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.126126126126126654e-04,2.163383009460012885e-01,6.126126126126126654e-04,2.065941441039759463e-01,6.126126126126126654e-04,1.986308520535924327e-01,6.126126126126126654e-04,1.919296368791336971e-01,6.126126126126126654e-04,1.861662202127082888e-01,6.126126126126126654e-04,3.207107509940236301e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.171171171171171456e-04,2.177618191140803794e-01,6.171171171171171456e-04,2.079344900214938896e-01,6.171171171171171456e-04,1.999038183282861592e-01,6.171171171171171456e-04,1.931463582145981350e-01,6.171171171171171456e-04,1.873349289138758755e-01,6.171171171171171456e-04,3.230536827351002671e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.216216216216216258e-04,2.191810245232616583e-01,6.216216216216216258e-04,2.092706114456397426e-01,6.216216216216216258e-04,2.011726404694167414e-01,6.216216216216216258e-04,1.943590090220152777e-01,6.216216216216216258e-04,1.884996349038960406e-01,6.216216216216216258e-04,3.253918732969912075e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.261261261261261060e-04,2.205959334909011471e-01,6.261261261261261060e-04,2.106025262301561840e-01,6.261261261261261060e-04,2.024373374937421532e-01,6.261261261261261060e-04,1.955676092248061215e-01,6.261261261261261060e-04,1.896603588285683262e-01,6.261261261261261060e-04,3.277253184340030434e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.306306306306306945e-04,2.220065624652995950e-01,6.306306306306306945e-04,2.119302523133798910e-01,6.306306306306306945e-04,2.036979284652157829e-01,6.306306306306306945e-04,1.967721787625978380e-01,6.306306306306306945e-04,1.908171213236972419e-01,6.306306306306306945e-04,3.300540145137084158e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.351351351351351747e-04,2.234129280162485132e-01,6.351351351351351747e-04,2.132538077099391527e-01,6.351351351351351747e-04,2.049544324876461654e-01,6.351351351351351747e-04,1.979727375847044335e-01,6.351351351351351747e-04,1.919699430092870196e-01,6.351351351351351747e-04,3.323779584972243462e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.396396396396396549e-04,2.248150468259624557e-01,6.396396396396396549e-04,2.145732105028116954e-01,6.396396396396396549e-04,2.062068686976914755e-01,6.396396396396396549e-04,1.991693056439208520e-01,6.396396396396396549e-04,1.931188444840286345e-01,6.396396396396396549e-04,3.346971479201094057e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.441441441441441351e-04,2.262129356803856128e-01,6.441441441441441351e-04,2.158884788357264273e-01,6.441441441441441351e-04,2.074552562581747361e-01,6.441441441441441351e-04,2.003619028906157562e-01,6.441441441441441351e-04,1.942638463200665744e-01,6.441441441441441351e-04,3.370115808738491370e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.486486486486486153e-04,2.276066114608583935e-01,6.486486486486486153e-04,2.171996309058967511e-01,6.486486486486486153e-04,2.086996143517050040e-01,6.486486486486486153e-04,2.015505492671096077e-01,6.486486486486486153e-04,1.954049690580333398e-01,6.486486486486486153e-04,3.393212559879244528e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.531531531531532039e-04,2.289960911361255402e-01,6.531531531531532039e-04,2.185066849570706238e-01,6.531531531531532039e-04,2.099399621745929312e-01,6.531531531531532039e-04,2.027352647023260845e-01,6.531531531531532039e-04,1.965422332023381569e-01,6.531531531531532039e-04,3.416261724124267096e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.576576576576576840e-04,2.303813917546765622e-01,6.576576576576576840e-04,2.198096592728839838e-01,6.576576576576576840e-04,2.111763189310471855e-01,6.576576576576576840e-04,2.039160691067057607e-01,6.576576576576576840e-04,1.976756592167004112e-01,6.576576576576576840e-04,3.439263298012141812e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.621621621621621642e-04,2.317625304374018314e-01,6.621621621621621642e-04,2.211085721705059459e-01,6.621621621621621642e-04,2.124087038276396555e-01,6.621621621621621642e-04,2.050929823673680874e-01,6.621621621621621642e-04,1.988052675199155628e-01,6.621621621621621642e-04,3.462217282955870057e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666667528e-04,2.331395243705544906e-01,6.666666666666667528e-04,2.224034419945636054e-01,6.666666666666667528e-04,2.136371360680297538e-01,6.666666666666667528e-04,2.062660243435154306e-01,6.666666666666667528e-04,1.999310784818449094e-01,6.666666666666667528e-04,3.485123685084633993e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.711711711711711246e-04,2.345123907990022682e-01,6.711711711711711246e-04,2.236942871113329623e-01,6.711711711711711246e-04,2.148616348479349125e-01,6.711711711711711246e-04,2.074352148620623171e-01,6.711711711711711246e-04,2.010531124196162367e-01,6.711711711711711246e-04,3.507982515090370401e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.756756756756757132e-04,2.358811470197631488e-01,6.756756756756757132e-04,2.249811259031899990e-01,6.756756756756757132e-04,2.160822193503376676e-01,6.756756756756757132e-04,2.086005737134872806e-01,6.756756756756757132e-04,2.021713895940301653e-01,6.756756756756757132e-04,3.530793788079103490e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.801801801801801934e-04,2.372458103758066650e-01,6.801801801801801934e-04,2.262639767633045917e-01,6.801801801801801934e-04,2.172989087409200049e-01,6.801801801801801934e-04,2.097621206478918476e-01,6.801801801801801934e-04,2.032859302061582329e-01,6.801801801801801934e-04,3.553557523426726372e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.846846846846846735e-04,2.386063982501180625e-01,6.846846846846846735e-04,2.275428580905735354e-01,6.846846846846846735e-04,2.185117221637140617e-01,6.846846846846846735e-04,2.109198753712610286e-01,6.846846846846846735e-04,2.043967543941298537e-01,6.846846846846846735e-04,3.576273744639242858e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.891891891891892621e-04,2.399629280600077963e-01,6.891891891891892621e-04,2.288177882847783617e-01,6.891891891891892621e-04,2.197206787369620495e-01,6.891891891891892621e-04,2.120738575419154892e-01,6.891891891891892621e-04,2.055038822300943591e-01,6.891891891891892621e-04,3.598942479217200896e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.936936936936937423e-04,2.413154172516615015e-01,6.936936936936937423e-04,2.300887857419620652e-01,6.936936936936937423e-04,2.209257975491745185e-01,6.936936936936937423e-04,2.132240867671470752e-01,6.936936936936937423e-04,2.066073337173538194e-01,6.936936936936937423e-04,3.621563758524266041e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.981981981981982225e-04,2.426638832949191138e-01,6.981981981981982225e-04,2.313558688500134963e-01,6.981981981981982225e-04,2.221270976553798016e-01,6.981981981981982225e-04,2.143705826000306125e-01,6.981981981981982225e-04,2.077071287876579575e-01,6.981981981981982225e-04,3.644137617659731210e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.027027027027027027e-04,2.440083436782743143e-01,7.027027027027027027e-04,2.326190559844529271e-01,7.027027027027027027e-04,2.233245980735571734e-01,7.027027027027027027e-04,2.155133645364032957e-01,7.027027027027027027e-04,2.088032872986542443e-01,7.027027027027027027e-04,3.666664095334897233e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.072072072072071829e-04,2.453488159040857486e-01,7.072072072072071829e-04,2.338783655044086585e-01,7.072072072072071829e-04,2.245183177812447028e-01,7.072072072072071829e-04,2.166524520120056141e-01,7.072072072072071829e-04,2.098958290314861808e-01,7.072072072072071829e-04,3.689143233753158779e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.117117117117117715e-04,2.466853174839915286e-01,7.117117117117117715e-04,2.351338157487784797e-01,7.117117117117117715e-04,2.257082757123155814e-01,7.117117117117117715e-04,2.177878643997751551e-01,7.117117117117117715e-04,2.109847736885326897e-01,7.117117117117117715e-04,3.711575078493690727e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.162162162162162516e-04,2.480178659345197711e-01,7.162162162162162516e-04,2.363854250325685413e-01,7.162162162162162516e-04,2.268944907539151290e-01,7.162162162162162516e-04,2.189196210072900384e-01,7.162162162162162516e-04,2.120701408912838981e-01,7.162162162162162516e-04,3.733959678398626192e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.207207207207207318e-04,2.493464787728873477e-01,7.207207207207207318e-04,2.376332116434017594e-01,7.207207207207207318e-04,2.280769817435529534e-01,7.207207207207207318e-04,2.200477410743505446e-01,7.207207207207207318e-04,2.131519501783460113e-01,7.207207207207207318e-04,3.756297085463614072e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.252252252252252120e-04,2.506711735129777963e-01,7.252252252252252120e-04,2.388771938381877846e-01,7.252252252252252120e-04,2.292557674663424083e-01,7.252252252252252120e-04,2.211722437706984401e-01,7.252252252252252120e-04,2.142302210035690602e-01,7.252252252252252120e-04,3.778587354731614556e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.297297297297296922e-04,2.519919676614945092e-01,7.297297297297296922e-04,2.401173898399516782e-01,7.297297297297296922e-04,2.304308666523822713e-01,7.297297297297296922e-04,2.222931481938639764e-01,7.297297297297296922e-04,2.153049727342942754e-01,7.297297297297296922e-04,3.800830544189889304e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.342342342342342808e-04,2.533088787142801501e-01,7.342342342342342808e-04,2.413538178348113572e-01,7.342342342342342808e-04,2.316022979742742016e-01,7.342342342342342808e-04,2.234104733671371801e-01,7.342342342342342808e-04,2.163762246497132891e-01,7.342342342342342808e-04,3.823026714670055282e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.387387387387387610e-04,2.546219241527961086e-01,7.387387387387387610e-04,2.425864959690989253e-01,7.387387387387387610e-04,2.327700800447701779e-01,7.387387387387387610e-04,2.245242382376572698e-01,7.387387387387387610e-04,2.174439959393364152e-01,7.387387387387387610e-04,3.845175929751071808e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.432432432432432411e-04,2.559311214407570811e-01,7.432432432432432411e-04,2.438154423466215304e-01,7.432432432432432411e-04,2.339342314145460566e-01,7.432432432432432411e-04,2.256344616746160936e-01,7.432432432432432411e-04,2.185083057015629326e-01,7.432432432432432411e-04,3.867278255665147491e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.477477477477478297e-04,2.572364880209131455e-01,7.477477477477478297e-04,2.450406750260532562e-01,7.477477477477478297e-04,2.350947705700928703e-01,7.477477477477478297e-04,2.267411624675692849e-01,7.477477477477478297e-04,2.195691729423513705e-01,7.477477477477478297e-04,3.889333761206399398e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.522522522522522015e-04,2.585380413119747200e-01,7.522522522522522015e-04,2.462622120184562169e-01,7.522522522522522015e-04,2.362517159317248927e-01,7.522522522522522015e-04,2.278443593248510313e-01,7.522522522522522015e-04,2.206266165739827756e-01,7.522522522522522015e-04,3.911342517642216743e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.567567567567567901e-04,2.598357987056745255e-01,7.567567567567567901e-04,2.474800712849228590e-01,7.567567567567567901e-04,2.374050858516962570e-01,7.567567567567567901e-04,2.289440708720900108e-01,7.567567567567567901e-04,2.216806554139151841e-01,7.567567567567567901e-04,3.933304598627271331e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.612612612612612703e-04,2.611297775639613294e-01,7.612612612612612703e-04,2.486942707343363645e-01,7.612612612612612703e-04,2.385548986124239879e-01,7.612612612612612703e-04,2.300403156508176172e-01,7.612612612612612703e-04,2.227313081837231368e-01,7.612612612612612703e-04,3.955220080119995485e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.657657657657657505e-04,2.624199952163203675e-01,7.657657657657657505e-04,2.499048282212434358e-01,7.657657657657657505e-04,2.397011724248108711e-01,7.657657657657657505e-04,2.311331121171693315e-01,7.657657657657657505e-04,2.237785935081200994e-01,7.657657657657657505e-04,3.977089040301586276e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.702702702702703390e-04,2.637064689572159448e-01,7.702702702702703390e-04,2.511117615438352990e-01,7.702702702702703390e-04,2.408439254266672158e-01,7.702702702702703390e-04,2.322224786406730523e-01,7.702702702702703390e-04,2.248225299140602096e-01,7.702702702702703390e-04,3.998911559497341228e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.747747747747748192e-04,2.649892160436508326e-01,7.747747747747748192e-04,2.523150884420335416e-01,7.747747747747748192e-04,2.419831756812230172e-01,7.747747747747748192e-04,2.333084335031192502e-01,7.747747747747748192e-04,2.258631358299121039e-01,7.747747747747748192e-04,4.020687720100327711e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.792792792792792994e-04,2.662682536928380750e-01,7.792792792792792994e-04,2.535148265956739255e-01,7.792792792792792994e-04,2.431189411757307961e-01,7.792792792792792994e-04,2.343909948975129998e-01,7.792792792792792994e-04,2.269004295847082964e-01,7.792792792792792994e-04,4.042417606497271665e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.837837837837838880e-04,2.675435990799823194e-01,7.837837837837838880e-04,2.547109936227886506e-01,7.837837837837838880e-04,2.442512398201534818e-01,7.837837837837838880e-04,2.354701809270989266e-01,7.837837837837838880e-04,2.279344294074602539e-01,7.837837837837838880e-04,4.064101304996630137e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.882882882882882598e-04,2.688152693361637868e-01,7.882882882882882598e-04,2.559036070779773797e-01,7.882882882882882598e-04,2.453800894459331472e-01,7.882882882882882598e-04,2.365460096044647853e-01,7.882882882882882598e-04,2.289651534265402244e-01,7.882882882882882598e-04,4.085738903758745488e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.927927927927928484e-04,2.700832815463241054e-01,7.927927927927928484e-04,2.570926844508700793e-01,7.927927927927928484e-04,2.465055078048394022e-01,7.927927927927928484e-04,2.376184988507076545e-01,7.927927927927928484e-04,2.299926196691241542e-01,7.927927927927928484e-04,4.107330492728067384e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.972972972972973285e-04,2.713476527473473454e-01,7.972972972972973285e-04,2.582782431646710730e-01,7.972972972972973285e-04,2.476275125678920053e-01,7.972972972972973285e-04,2.386876664946741833e-01,7.972972972972973285e-04,2.310168460606965013e-01,7.972972972972973285e-04,4.128876163567329338e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.018018018018018087e-04,2.726083999262337021e-01,8.018018018018018087e-04,2.594603005747881941e-01,8.018018018018018087e-04,2.487461213243552516e-01,8.018018018018018087e-04,2.397535302722582362e-01,8.018018018018018087e-04,2.320378504246088103e-01,8.018018018018018087e-04,4.150376009593645943e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.063063063063063973e-04,2.738655400183639399e-01,8.063063063063063973e-04,2.606388739675364330e-01,8.063063063063063973e-04,2.498613515808026098e-01,8.063063063063063973e-04,2.408161078257650689e-01,8.063063063063063973e-04,2.330556504816953256e-01,8.063063063063063973e-04,4.171830125716480819e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.108108108108107691e-04,2.751190899058473804e-01,8.108108108108107691e-04,2.618139805589194125e-01,8.108108108108107691e-04,2.509732207602450305e-01,8.108108108108107691e-04,2.418754167033293212e-01,8.108108108108107691e-04,2.340702638499388699e-01,8.108108108108107691e-04,4.193238608377399812e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.153153153153153577e-04,2.763690664159539900e-01,8.153153153153153577e-04,2.629856374934815277e-01,8.153153153153153577e-04,2.520817462013255628e-01,8.153153153153153577e-04,2.429314743583931291e-01,8.153153153153153577e-04,2.350817080441866824e-01,8.153153153153153577e-04,4.214601555491596097e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.198198198198198379e-04,2.776154863196257927e-01,8.198198198198198379e-04,2.641538618432295871e-01,8.198198198198198379e-04,2.531869451575722851e-01,8.198198198198198379e-04,2.439842981492336693e-01,8.198198198198198379e-04,2.360900004759132476e-01,8.198198198198198379e-04,4.235919066391108934e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.243243243243243180e-04,2.788583663300625570e-01,8.243243243243243180e-04,2.653186706066203993e-01,8.243243243243243180e-04,2.542888347967093843e-01,8.243243243243243180e-04,2.450339053385451604e-01,8.243243243243243180e-04,2.370951584530283096e-01,8.243243243243243180e-04,4.257191241769662793e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.288288288288289066e-04,2.800977231013844215e-01,8.288288288288289066e-04,2.664800807076130873e-01,8.288288288288289066e-04,2.553874322000270203e-01,8.288288288288289066e-04,2.460803130930666882e-01,8.288288288288289066e-04,2.380971991797273257e-01,8.288288288288289066e-04,4.278418183629151827e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.333333333333333868e-04,2.813335732273612444e-01,8.333333333333333868e-04,2.676381089947814096e-01,8.333333333333333868e-04,2.564827543617989591e-01,8.333333333333333868e-04,2.471235384832602411e-01,8.333333333333333868e-04,2.390961397563832191e-01,8.333333333333333868e-04,4.299599995227621485e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.378378378378378670e-04,2.825659332402129520e-01,8.378378378378378670e-04,2.687927722404849784e-01,8.378378378378378670e-04,2.575748181887567156e-01,8.378378378378378670e-04,2.481635984830284081e-01,8.378378378378378670e-04,2.400919971794767405e-01,8.378378378378378670e-04,4.320736781028826079e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.423423423423423472e-04,2.837948196094734477e-01,8.423423423423423472e-04,2.699440871400980990e-01,8.423423423423423472e-04,2.586636404996092153e-01,8.423423423423423472e-04,2.492005099694796499e-01,8.423423423423423472e-04,2.410847883415642157e-01,8.423423423423423472e-04,4.341828646653158597e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.468468468468468274e-04,2.850202487409177476e-01,8.468468468468468274e-04,2.710920703112907337e-01,8.468468468468468274e-04,2.597492380246106958e-01,8.468468468468468274e-04,2.502342897227310958e-01,8.468468468468468274e-04,2.420745300312805437e-01,8.468468468468468274e-04,4.362875698830080973e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.513513513513514160e-04,2.862422369755494023e-01,8.513513513513514160e-04,2.722367382933617019e-01,8.513513513513514160e-04,2.608316274051725725e-01,8.513513513513514160e-04,2.512649544257510859e-01,8.513513513513514160e-04,2.430612389333757506e-01,8.513513513513514160e-04,4.383878045351879971e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.558558558558558961e-04,2.874608005886470918e-01,8.558558558558558961e-04,2.733781075466243382e-01,8.558558558558558961e-04,2.619108251935192144e-01,8.558558558558558961e-04,2.522925206642391283e-01,8.558558558558558961e-04,2.440449316287835457e-01,8.558558558558558961e-04,4.404835795028784751e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.603603603603603763e-04,2.886759557888647909e-01,8.603603603603603763e-04,2.745161944518351160e-01,8.603603603603603763e-04,2.629868478523836872e-01,8.603603603603603763e-04,2.533170049265401347e-01,8.603603603603603763e-04,2.450256245947210199e-01,8.603603603603603763e-04,4.425749057645356199e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.648648648648649649e-04,2.898877187173878323e-01,8.648648648648649649e-04,2.756510153096725646e-01,8.648648648648649649e-04,2.640597117547435757e-01,8.648648648648649649e-04,2.543384236035939328e-01,8.648648648648649649e-04,2.460033342048159322e-01,8.648648648648649649e-04,4.446617943918176330e-01,0.000000000000000000e+00,0.000000000000000000e+00
