# P=0600,vT,P=0700,vT,P=0800,vT,P=0900,vT,P=1000,vT,P=1100,vT,P=1200,vT,P=1300,vT,P=1400,vT,P=1500,vT,P=1600,vT,P=1700,vT,P=1800,vT,P=1900,vT,
2.000000000000000164e-05,7.723202761879471162e-03,2.000000000000000164e-05,7.818962827399760299e-03,2.000000000000000164e-05,7.848689567687206978e-03,2.000000000000000164e-05,7.839209456889005556e-03,2.000000000000000164e-05,7.821379330028323945e-03,2.000000000000000164e-05,7.811235538417823053e-03,2.000000000000000164e-05,7.814751589028459677e-03,2.000000000000000164e-05,7.827383902257458240e-03,2.000000000000000164e-05,7.843714650853473441e-03,2.000000000000000164e-05,7.860409161097798789e-03,2.000000000000000164e-05,7.875420401094554435e-03,2.000000000000000164e-05,7.887390226270678609e-03,2.000000000000000164e-05,7.894940409607285187e-03,2.000000000000000164e-05,7.897113011699730470e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.498498498498498690e-05,1.524960043371085747e-02,2.498498498498498690e-05,1.535595285371129000e-02,2.498498498498498690e-05,1.535467417809108746e-02,2.498498498498498690e-05,1.529153184813034604e-02,2.498498498498498690e-05,1.521868689323621973e-02,2.498498498498498690e-05,1.516274611152464841e-02,2.498498498498498690e-05,1.513316161236380637e-02,2.498498498498498690e-05,1.512160297270182842e-02,2.498498498498498690e-05,1.511843921958536466e-02,2.498498498498498690e-05,1.511771745769614761e-02,2.498498498498498690e-05,1.511575878398730560e-02,2.498498498498498690e-05,1.511011076527973319e-02,2.498498498498498690e-05,1.509833400628633401e-02,2.498498498498498690e-05,1.507872978256465622e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.996996996996997216e-05,2.567531636933790412e-02,2.996996996996997216e-05,2.574563063178322841e-02,2.996996996996997216e-05,2.566530113724624362e-02,2.996996996996997216e-05,2.550145001192527516e-02,2.996996996996997216e-05,2.533029897464436977e-02,2.996996996996997216e-05,2.519004257101934915e-02,2.996996996996997216e-05,2.509357112656071878e-02,2.996996996996997216e-05,2.502767928270675443e-02,2.996996996996997216e-05,2.497749903568908733e-02,2.996996996996997216e-05,2.493378605802591685e-02,2.996996996996997216e-05,2.489077730012562856e-02,2.996996996996997216e-05,2.484460331878520986e-02,2.996996996996997216e-05,2.479148205918809897e-02,2.996996996996997216e-05,2.472876634027248999e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.495495495495496081e-05,3.895475877153425220e-02,3.495495495495496081e-05,3.892727385999621148e-02,3.495495495495496081e-05,3.870960023334955868e-02,3.495495495495496081e-05,3.839085428792475552e-02,3.495495495495496081e-05,3.807229282089723277e-02,3.495495495495496081e-05,3.780376283592449399e-02,3.495495495495496081e-05,3.760114402734601735e-02,3.495495495495496081e-05,3.744539045411953565e-02,3.495495495495496081e-05,3.731555278396567893e-02,3.495495495495496081e-05,3.719851547109772477e-02,3.495495495495496081e-05,3.708602204448968598e-02,3.495495495495496081e-05,3.697248226319924114e-02,3.495495495495496081e-05,3.685251585442066852e-02,3.495495495495496081e-05,3.672233111617426160e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.993993993993993929e-05,5.495830743214683706e-02,3.993993993993993929e-05,5.476109522807478397e-02,3.993993993993993929e-05,5.434150607972338537e-02,3.993993993993993929e-05,5.380978837434411549e-02,3.993993993993993929e-05,5.329173384830483695e-02,3.993993993993993929e-05,5.284814227760997740e-02,3.993993993993993929e-05,5.249712485521582789e-02,3.993993993993993929e-05,5.221295650193198690e-02,3.993993993993993929e-05,5.196792839682508325e-02,3.993993993993993929e-05,5.174456279290816363e-02,3.993993993993993929e-05,5.153174399725481830e-02,3.993993993993993929e-05,5.132187848603866898e-02,3.993993993993993929e-05,5.110775738932086393e-02,3.993993993993993929e-05,5.088426074756686318e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.492492492492493133e-05,7.351404744309075756e-02,4.492492492492493133e-05,7.306897695547893978e-02,4.492492492492493133e-05,7.237963352072039613e-02,4.492492492492493133e-05,7.157533375096578054e-02,4.492492492492493133e-05,7.080474564527428072e-02,4.492492492492493133e-05,7.013833862640515837e-02,4.492492492492493133e-05,6.959547594053684672e-02,4.492492492492493133e-05,6.914303463563892249e-02,4.492492492492493133e-05,6.874601286882303652e-02,4.492492492492493133e-05,6.838215889386803359e-02,4.492492492492493133e-05,6.803717272760806400e-02,4.492492492492493133e-05,6.770119660444902376e-02,4.492492492492493133e-05,6.736498583683407648e-02,4.492492492492493133e-05,6.702192070379028865e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.990990990990990981e-05,9.443241843037958327e-02,4.990990990990990981e-05,9.365815068978176894e-02,4.990990990990990981e-05,9.263012797419560573e-02,4.990990990990990981e-05,9.149374552045401454e-02,4.990990990990990981e-05,9.041800978256195331e-02,4.990990990990990981e-05,8.948134758598083605e-02,4.990990990990990981e-05,8.870324384913001736e-02,4.990990990990990981e-05,8.804256707131090376e-02,4.990990990990990981e-05,8.745661111393911169e-02,4.990990990990990981e-05,8.691800700669065349e-02,4.990990990990990981e-05,8.640898232184732186e-02,4.990990990990990981e-05,8.591717486491554090e-02,4.990990990990990981e-05,8.543111775879450032e-02,4.990990990990990981e-05,8.494253181485666993e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.489489489489490185e-05,1.175205419826213793e-01,5.489489489489490185e-05,1.163347234937878727e-01,5.489489489489490185e-05,1.148995449924205686e-01,5.489489489489490185e-05,1.133727995902204938e-01,5.489489489489490185e-05,1.119406472130486524e-01,5.489489489489490185e-05,1.106874555820639705e-01,5.489489489489490185e-05,1.096316047929897508e-01,5.489489489489490185e-05,1.087234393666277193e-01,5.489489489489490185e-05,1.079122393685084391e-01,5.489489489489490185e-05,1.071652339304011992e-01,5.489489489489490185e-05,1.064609229623083436e-01,5.489489489489490185e-05,1.057842192411715398e-01,5.489489489489490185e-05,1.051212659434096613e-01,5.489489489489490185e-05,1.044619759246924323e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.987987987987988033e-05,1.425903524875786754e-01,5.987987987987988033e-05,1.409111861358695872e-01,5.987987987987988033e-05,1.390018763072173591e-01,5.987987987987988033e-05,1.370284345168154283e-01,5.987987987987988033e-05,1.351905285383304955e-01,5.987987987987988033e-05,1.335762445163957701e-01,5.987987987987988033e-05,1.322015767182163903e-01,5.987987987987988033e-05,1.310079131763735860e-01,5.987987987987988033e-05,1.299362946641172412e-01,5.987987987987988033e-05,1.289483134038601486e-01,5.987987987987988033e-05,1.280185156039272687e-01,5.987987987987988033e-05,1.271288866550748242e-01,5.987987987987988033e-05,1.262630286127196244e-01,5.987987987987988033e-05,1.254089084713519431e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.486486486486487237e-05,1.694630060515866787e-01,6.486486486486487237e-05,1.672103523177475570e-01,6.486486486486487237e-05,1.647621367871726361e-01,6.486486486486487237e-05,1.622880656304752922e-01,6.486486486486487237e-05,1.599973555269943171e-01,6.486486486486487237e-05,1.579794587626747737e-01,6.486486486486487237e-05,1.562466793594953773e-01,6.486486486486487237e-05,1.547310880573214698e-01,6.486486486486487237e-05,1.533653298364712481e-01,6.486486486486487237e-05,1.521051670081918772e-01,6.486486486486487237e-05,1.509209918167430942e-01,6.486486486486487237e-05,1.497916767792114023e-01,6.486486486486487237e-05,1.486981464344761250e-01,6.486486486486487237e-05,1.476262939445386890e-01,0.000000000000000000e+00,0.000000000000000000e+00
