# P=30,vT,P=40,vT,P=50,vT,P=60,vT,P=70,vT,P=100,vT,P=1000,vT,P=1100,vT,P=1200,vT,P=1300,vT,P=2500,vT,P=2600,vT,P=2700,vT,P=2800,vT,P=2900,vT,P=3000,vT,
5.000000000000000104e-04,4.006460392683889316e-01,5.000000000000000104e-04,3.880149452700954460e-01,5.000000000000000104e-04,3.773292649000252741e-01,5.000000000000000104e-04,3.679287938583198914e-01,5.000000000000000104e-04,3.596941474393862137e-01,5.000000000000000104e-04,3.398429496972969477e-01,5.000000000000000104e-04,2.120403817072502584e-01,5.000000000000000104e-04,2.073810170859462787e-01,5.000000000000000104e-04,2.031783059664866165e-01,5.000000000000000104e-04,1.993556792569001757e-01,5.000000000000000104e-04,1.697344148512097972e-01,5.000000000000000104e-04,1.680505927409076394e-01,5.000000000000000104e-04,1.664403561200208936e-01,5.000000000000000104e-04,1.648980019377892237e-01,5.000000000000000104e-04,1.634184504901607105e-01,5.000000000000000104e-04,1.619971587139371061e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.045045045045044906e-04,4.047177874934916875e-01,5.045045045045044906e-04,3.918490736550528375e-01,5.045045045045044906e-04,3.809719493578140881e-01,5.045045045045044906e-04,3.714139567605415082e-01,5.045045045045044906e-04,3.630452801303643562e-01,5.045045045045044906e-04,3.428802422414812257e-01,5.045045045045044906e-04,2.135880628084767252e-01,5.045045045045044906e-04,2.088836816732283219e-01,5.045045045045044906e-04,2.046406398151156547e-01,5.045045045045044906e-04,2.007815582095611173e-01,5.045045045045044906e-04,1.708855071037650719e-01,5.045045045045044906e-04,1.691864876684111285e-01,5.045045045045044906e-04,1.675617621052676032e-01,5.045045045045044906e-04,1.660055705858917430e-01,5.045045045045044906e-04,1.645127829800497876e-01,5.045045045045044906e-04,1.630788112502297438e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.090090090090089708e-04,4.087868861862188341e-01,5.090090090090089708e-04,3.956790228345568594e-01,5.090090090090089708e-04,3.846093939551948337e-01,5.090090090090089708e-04,3.748931525139834742e-01,5.090090090090089708e-04,3.663898980340540290e-01,5.090090090090089708e-04,3.459099510939879218e-01,5.090090090090089708e-04,2.151284990175965639e-01,5.090090090090089708e-04,2.103792146282238151e-01,5.090090090090089708e-04,2.060959470697496798e-01,5.090090090090089708e-04,2.022005084589821311e-01,5.090090090090089708e-04,1.720305031865778933e-01,5.090090090090089708e-04,1.703163375701130522e-01,5.090090090090089708e-04,1.686771723470049389e-01,5.090090090090089708e-04,1.671071910359278878e-01,5.090090090090089708e-04,1.656012131932393661e-01,5.090090090090089708e-04,1.641546059093505205e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.135135135135135594e-04,4.128532456298478204e-01,5.135135135135135594e-04,3.995047219538241934e-01,5.135135135135135594e-04,3.882415434792938491e-01,5.135135135135135594e-04,3.783663384722293910e-01,5.135135135135135594e-04,3.697279691505758747e-01,5.135135135135135594e-04,3.489320690918114587e-01,5.135135135135135594e-04,2.166617471806676909e-01,5.135135135135135594e-04,2.118676732769361748e-01,5.135135135135135594e-04,2.075442854273395199e-01,5.135135135135135594e-04,2.036125879878556422e-01,5.135135135135135594e-04,1.731694615657881631e-01,5.135135135135135594e-04,1.714402008450335302e-01,5.135135135135135594e-04,1.697866451702650659e-01,5.135135135135135594e-04,1.682029215330373695e-01,5.135135135135135594e-04,1.666837992898993481e-01,5.135135135135135594e-04,1.652246007621313573e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.180180180180180395e-04,4.169167785697773798e-01,5.180180180180180395e-04,4.033261024687871399e-01,5.180180180180180395e-04,3.918683448636412492e-01,5.180180180180180395e-04,3.818334739771936936e-01,5.180180180180180395e-04,3.730594633183767495e-01,5.180180180180180395e-04,3.519465905047681753e-01,5.180180180180180395e-04,2.181878637644936170e-01,5.180180180180180395e-04,2.133491145274389045e-01,5.180180180180180395e-04,2.089857121331043510e-01,5.180180180180180395e-04,2.050178542973253304e-01,5.180180180180180395e-04,1.743024400283325337e-01,5.180180180180180395e-04,1.725581352036933136e-01,5.180180180180180395e-04,1.708902382029027500e-01,5.180180180180180395e-04,1.692928196170692123e-01,5.180180180180180395e-04,1.677605987173082513e-01,5.180180180180180395e-04,1.662888531593836872e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.225225225225225197e-04,4.209774001490610984e-01,5.225225225225225197e-04,4.071430980807561606e-01,5.225225225225225197e-04,3.954897471232314277e-01,5.225225225225225197e-04,3.852945202953500514e-01,5.225225225225225197e-04,3.763843521520056079e-01,5.225225225225225197e-04,3.549535109789204168e-01,5.225225225225225197e-04,2.197069048481236908e-01,5.225225225225225197e-04,2.148235948629016456e-01,5.225225225225225197e-04,2.104202839749240994e-01,5.225225225225225197e-04,2.064163644026053290e-01,5.225225225225225197e-04,1.754294956865468380e-01,5.225225225225225197e-04,1.736701976731914454e-01,5.225225225225225197e-04,1.719880083811256843e-01,5.225225225225225197e-04,1.703769421285379337e-01,5.225225225225225197e-04,1.688316682162165905e-01,5.225225225225225197e-04,1.673474197386478901e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.270270270270269999e-04,4.250350278458858710e-01,5.270270270270269999e-04,4.109556446731320034e-01,5.270270270270269999e-04,3.991057012917062496e-01,5.270270270270269999e-04,3.887494405561250921e-01,5.270270270270269999e-04,3.797026089820651484e-01,5.270270270270269999e-04,3.579528274821608957e-01,5.270270270270269999e-04,2.212189261151942810e-01,5.270270270270269999e-04,2.162911703353997128e-01,5.270270270270269999e-04,2.118480572784547655e-01,5.270270270270269999e-04,2.078081748292760766e-01,5.270270270270269999e-04,1.765506849830671410e-01,5.270270270270269999e-04,1.747764446025623086e-01,5.270270270270269999e-04,1.730800119552793337e-01,5.270270270270269999e-04,1.714553452148178669e-01,5.270270270270269999e-04,1.698970638274290568e-01,5.270270270270269999e-04,1.684003564311444545e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.315315315315315885e-04,4.290895814129060959e-01,5.315315315315315885e-04,4.147636802500955233e-01,5.315315315315315885e-04,4.027161603605817763e-01,5.315315315315315885e-04,3.921981996923662450e-01,5.315315315315315885e-04,3.830142087972550069e-01,5.315315315315315885e-04,3.609445382518613465e-01,5.315315315315315885e-04,2.227239828470542193e-01,5.315315315315315885e-04,2.177518965604501033e-01,5.315315315315315885e-04,2.132690879029258690e-01,5.315315315315315885e-04,2.091933416102128851e-01,5.315315315315315885e-04,1.776660636960009088e-01,5.315315315315315885e-04,1.758769316683785611e-01,5.315315315315315885e-04,1.741663044958625117e-01,5.315315315315315885e-04,1.725280843365478711e-01,5.315315315315315885e-04,1.709568408985782939e-01,5.315315315315315885e-04,1.694477184689003602e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360360360360360687e-04,4.331409828183939714e-01,5.360360360360360687e-04,4.185671448772010916e-01,5.360360360360360687e-04,4.063210792204425825e-01,5.360360360360360687e-04,3.956407643828120380e-01,5.360360360360360687e-04,3.863191281884294503e-01,5.360360360360360687e-04,3.639286427445083683e-01,5.360360360360360687e-04,2.242221299166276272e-01,5.360360360360360687e-04,2.192058287122298221e-01,5.360360360360360687e-04,2.146834312375683618e-01,5.360360360360360687e-04,2.105719202831023151e-01,5.360360360360360687e-04,1.787756869443377639e-01,5.360360360360360687e-04,1.769717138805777523e-01,5.360360360360360687e-04,1.752469408997457123e-01,5.360360360360360687e-04,1.735952142742213655e-01,5.360360360360360687e-04,1.720110540910691210e-01,5.360360360360360687e-04,1.704895603920288938e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.405405405405405489e-04,4.371891561891134703e-01,5.405405405405405489e-04,4.223659806238081460e-01,5.405405405405405489e-04,4.099204146040327790e-01,5.405405405405405489e-04,3.990771029964814698e-01,5.405405405405405489e-04,3.896173452945826399e-01,5.405405405405405489e-04,3.669051415872389699e-01,5.405405405405405489e-04,2.257134217829654121e-01,5.405405405405405489e-04,2.206530215194339728e-01,5.405405405405405489e-04,2.160911421986334013e-01,5.405405405405405489e-04,2.119439658885047262e-01,5.405405405405405489e-04,1.798796091935787878e-01,5.405405405405405489e-04,1.780608455884871988e-01,5.405405405405405489e-04,1.763219753965697689e-01,5.405405405405405489e-04,1.746567891349403434e-01,5.405405405405405489e-04,1.730597573871688610e-01,5.405405405405405489e-04,1.715259360561394997e-01,0.000000000000000000e+00,0.000000000000000000e+00
