0.000001,0.002623541
0.000002,0.005233486
0.000004,0.010413107
0.000006,0.015539895
0.000008,0.020614848
0.00001,0.025638939
0.00002,0.050028669
0.00003,0.073278292
0.00004,0.095483297
0.00005,0.116727739
0.00006,0.137085995
0.00008,0.175401419
0.0001,0.210879504
0.00015,0.289395595
0.0002,0.356461779
0.00025,0.414796711
0.0003,0.466264932
0.00035,0.512199806
0.0004,0.553587031
0.00045,0.591175256
0.0005,0.625546011
