# P=30,vT,P=40,vT,P=50,vT,P=60,vT,P=70,vT,P=100,vT,P=1000,vT,P=1100,vT,P=1200,vT,P=1300,vT,P=2500,vT,P=2600,vT,P=2700,vT,P=2800,vT,P=2900,vT,P=3000,vT,
5.000000000000000104e-04,3.316925229486440418e-01,5.000000000000000104e-04,3.220747857665525737e-01,5.000000000000000104e-04,3.140315320025457990e-01,5.000000000000000104e-04,3.069065377393718208e-01,5.000000000000000104e-04,3.005209894349405442e-01,5.000000000000000104e-04,2.850423487570077352e-01,5.000000000000000104e-04,1.805285192310157327e-01,5.000000000000000104e-04,1.767000265054275154e-01,5.000000000000000104e-04,1.732326489001225489e-01,5.000000000000000104e-04,1.700695024955057866e-01,5.000000000000000104e-04,1.455892529953117798e-01,5.000000000000000104e-04,1.442125277280521256e-01,5.000000000000000104e-04,1.428971908122919077e-01,5.000000000000000104e-04,1.416381038978709594e-01,5.000000000000000104e-04,1.404307304805853807e-01,5.000000000000000104e-04,1.392710499617094144e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.045045045045044906e-04,3.351296713266742056e-01,5.045045045045044906e-04,3.253279182105422995e-01,5.045045045045044906e-04,3.171350446525719735e-01,5.045045045045044906e-04,3.098849687560074062e-01,5.045045045045044906e-04,3.033930903040710225e-01,5.045045045045044906e-04,2.876662533690419465e-01,5.045045045045044906e-04,1.818762781725722644e-01,5.045045045045044906e-04,1.780131052225669697e-01,5.045045045045044906e-04,1.745139328484610619e-01,5.045045045045044906e-04,1.713215276786476116e-01,5.045045045045044906e-04,1.466231452631220622e-01,5.045045045045044906e-04,1.452354101933988340e-01,5.045045045045044906e-04,1.439097143313527449e-01,5.045045045045044906e-04,1.426408525395046756e-01,5.045045045045044906e-04,1.414242305164734037e-01,5.045045045045044906e-04,1.402557774161521664e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.090090090090089708e-04,3.385656713505565407e-01,5.090090090090089708e-04,3.285786145684161386e-01,5.090090090090089708e-04,3.202351812385025309e-01,5.090090090090089708e-04,3.128593457182679005e-01,5.090090090090089708e-04,3.062606391681793050e-01,5.090090090090089708e-04,2.902846267093746047e-01,5.090090090090089708e-04,1.832180059533039251e-01,5.090090090090089708e-04,1.793202514915230306e-01,5.090090090090089708e-04,1.757893726369313125e-01,5.090090090090089708e-04,1.725677887705119595e-01,5.090090090090089708e-04,1.476519502365212233e-01,5.090090090090089708e-04,1.462532490682711683e-01,5.090090090090089708e-04,1.449172366138068158e-01,5.090090090090089708e-04,1.436386410063028030e-01,5.090090090090089708e-04,1.424128102053679734e-01,5.090090090090089708e-04,1.412356231746422219e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.135135135135135594e-04,3.420004400008289092e-01,5.135135135135135594e-04,3.318268055428713059e-01,5.135135135135135594e-04,3.233318843471467141e-01,5.135135135135135594e-04,3.158296211712238732e-01,5.135135135135135594e-04,3.091235968850999938e-01,5.135135135135135594e-04,2.928974490172599476e-01,5.135135135135135594e-04,1.845537461279474489e-01,5.135135135135135594e-04,1.806215089389625605e-01,5.135135135135135594e-04,1.770590120133108680e-01,5.135135135135135594e-04,1.738083296635144215e-01,5.135135135135135594e-04,1.486757113847226586e-01,5.135135135135135594e-04,1.472660875960688509e-01,5.135135135135135594e-04,1.459198006629509325e-01,5.135135135135135594e-04,1.446315120503471052e-01,5.135135135135135594e-04,1.433965120396214488e-01,5.135135135135135594e-04,1.422106294634173096e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.180180180180180395e-04,3.454338963102027149e-01,5.180180180180180395e-04,3.350724238066035143e-01,5.180180180180180395e-04,3.264250984358628149e-01,5.180180180180180395e-04,3.187957494267258385e-01,5.180180180180180395e-04,3.119819259789300969e-01,5.180180180180180395e-04,2.955047019212939663e-01,5.180180180180180395e-04,1.858835420559635243e-01,5.180180180180180395e-04,1.819169209746760163e-01,5.180180180180180395e-04,1.783228944872378152e-01,5.180180180180180395e-04,1.750431939913942858e-01,5.180180180180180395e-04,1.496944717934211577e-01,5.180180180180180395e-04,1.482739686350101338e-01,5.180180180180180395e-04,1.469174490959971879e-01,5.180180180180180395e-04,1.456195080373763329e-01,5.180180180180180395e-04,1.443753781255298629e-01,5.180180180180180395e-04,1.431808381234098149e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.225225225225225197e-04,3.488659613124696635e-01,5.225225225225225197e-04,3.383154039498739718e-01,5.225225225225225197e-04,3.295147697796875219e-01,5.225225225225225197e-04,3.217576865107726336e-01,5.225225225225225197e-04,3.148355905880529382e-01,5.225225225225225197e-04,2.981063683904013883e-01,5.225225225225225197e-04,1.872074368907810926e-01,5.225225225225225197e-04,1.832065307817458133e-01,5.225225225225225197e-04,1.795810633212682472e-01,5.225225225225225197e-04,1.762724251211233162e-01,5.225225225225225197e-04,1.507082741625380140e-01,5.225225225225225197e-04,1.492769346560567922e-01,5.225225225225225197e-04,1.479102241421501873e-01,5.225225225225225197e-04,1.466026709449888832e-01,5.225225225225225197e-04,1.453494501816417206e-01,5.225225225225225197e-04,1.441462906086420359e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.270270270270269999e-04,3.522965579929066005e-01,5.270270270270269999e-04,3.415556824296649419e-01,5.270270270270269999e-04,3.326008464201249404e-01,5.270270270270269999e-04,3.247153901125911513e-01,5.270270270270269999e-04,3.176845564148901291e-01,5.270270270270269999e-04,3.007024326865824770e-01,5.270270270270269999e-04,1.885254735698576878e-01,5.270270270270269999e-04,1.844903813074943999e-01,5.270270270270269999e-04,1.808335615226791537e-01,5.270270270270269999e-04,1.774960661455249888e-01,5.270270270270269999e-04,1.517171608044318443e-01,5.270270270270269999e-04,1.502750277412943647e-01,5.270270270270269999e-04,1.488981676411300914e-01,5.270270270270269999e-04,1.475810423612864131e-01,5.270270270270269999e-04,1.463187695375000874e-01,5.270270270270269999e-04,1.451070279850502909e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.315315315315315885e-04,3.557256112401231407e-01,5.315315315315315885e-04,3.447931975203629706e-01,5.315315315315315885e-04,3.356832781155345558e-01,5.315315315315315885e-04,3.276688195353525401e-01,5.315315315315315885e-04,3.205287906773240381e-01,5.315315315315315885e-04,3.032928803193436496e-01,5.315315315315315885e-04,1.898376948055089941e-01,5.315315315315315885e-04,1.857685152551630803e-01,5.315315315315315885e-04,1.820804318359692253e-01,5.315315315315315885e-04,1.787141598765597250e-01,5.315315315315315885e-04,1.527211736425408695e-01,5.315315315315315885e-04,1.512682895827363594e-01,5.315315315315315885e-04,1.498813210421112430e-01,5.315315315315315885e-04,1.485546634839239599e-01,5.315315315315315885e-04,1.472833771327869690e-01,5.315315315315315885e-04,1.460630909297045699e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360360360360360687e-04,3.591530477993022941e-01,5.360360360360360687e-04,3.480278892659305345e-01,5.360360360360360687e-04,3.387620162930581880e-01,5.360360360360360687e-04,3.306179356484712506e-01,5.360360360360360687e-04,3.233682620617194248e-01,5.360360360360360687e-04,3.058776980017509639e-01,5.360360360360360687e-04,1.911441430764589389e-01,5.360360360360360687e-04,1.870409750762826173e-01,5.360360360360360687e-04,1.833217167360174649e-01,5.360360360360360687e-04,1.799267488392380099e-01,5.360360360360360687e-04,1.537203542104269294e-01,5.360360360360360687e-04,1.522567614815206472e-01,5.360360360360360687e-04,1.508597254030459023e-01,5.360360360360360687e-04,1.495235751195407026e-01,5.360360360360360687e-04,1.482433135168382821e-01,5.360360360360360687e-04,1.470145197303949491e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.405405405405405489e-04,3.625787962267811304e-01,5.405405405405405489e-04,3.512596994334962752e-01,5.405405405405405489e-04,3.418370140020356995e-01,5.405405405405405489e-04,3.335627008414270289e-01,5.405405405405405489e-04,3.262029406774923368e-01,5.405405405405405489e-04,3.084568736080378626e-01,5.405405405405405489e-04,1.924448606200730438e-01,5.405405405405405489e-04,1.883078029636897632e-01,5.405405405405405489e-04,1.845574584218574454e-01,5.405405405405405489e-04,1.811338752661187657e-01,5.405405405405405489e-04,1.547147436511928098e-01,5.405405405405405489e-04,1.532404843474708123e-01,5.405405405405405489e-04,1.518334213903461127e-01,5.405405405405405489e-04,1.504878176835389436e-01,5.405405405405405489e-04,1.491986188485076303e-01,5.405405405405405489e-04,1.479613542855596486e-01,0.000000000000000000e+00,0.000000000000000000e+00
