0.000001,0.002699643
0.000002,0.005388062
0.000004,0.010731572
0.000006,0.016031215
0.000008,0.021287661
0.00001,0.026501564
0.00002,0.051954852
0.00003,0.076434807
0.00004,0.100008659
0.00005,0.122736948
0.00006,0.144674384
0.00008,0.186370654
0.0001,0.225443595
0.00015,0.313440162
0.0002,0.390188826
0.00025,0.458068952
0.0003,0.518785586
0.00035,0.573601739
0.0004,0.623478559
0.00045,0.669164033
0.0005,0.711251368
